# SRC: SgrA 
# RA: 17 h 45 m 40.0409 s
# DEC: -28 deg 59 m 31.8820 s
# MJD: 48277.0000 - 48278.0069 
# RF: 8.4500 GHz 
# BW: 4.0000 GHz 
# PHASECAL: 1 
# AMPCAL: 1 
# -------------------------------------------------------------------------------------------------------------------------------------------------
# time (hr)   T1     T2    tint    U (lambda)       V (lambda)       Iamp (Jy)    Iphase(d)  Qamp (Jy)    Qphase(d)   Uamp (Jy)    Uphase(d)   sigma (Jy)
23.50000000    LMT    SMT   60.00    28011322.0550   -19921430.6203    0.01350628  -117.3087   0.00546819  -144.0327    0.00426636  -104.4142    0.00423413
23.50000000    LMT    SPT   60.00   -33146552.5961   288561984.6282    0.00194129  -137.0833   0.00166875   -37.6065    0.00486231    87.0977    0.00155257
23.50000000    SMT   ALMA   60.00  -113250421.0628   136580680.4282    0.00369210   178.9608   0.00060893    45.8643    0.00334818    16.3343    0.00265388
23.50000000    SMT    LMT   60.00   -28011322.0550    19921430.6203    0.00467698  -149.9481   0.00629819  -134.5695    0.00604725   129.2889    0.00423413
23.50000000    SMT    SPT   60.00   -61157874.6512   308483415.2485    0.00989818  -101.3162   0.00371646   107.3286    0.01039264  -124.6895    0.00715699
23.50000000    SPT   ALMA   60.00   -52092546.4116  -171902734.8203    0.00032219   -47.3644   0.00091109  -116.6878    0.00149477    15.2368    0.00097312
23.50000000    SPT    LMT   60.00    33146552.5961  -288561984.6282    0.00136899  -136.4695   0.00255486  -156.4290    0.00138049    21.8531    0.00155257
23.50000000    SPT    SMT   60.00    61157874.6512  -308483415.2485    0.01423211    25.1663   0.00950892    -0.4370    0.02202667   -51.3651    0.00715699
23.66666667   ALMA    LMT   60.00    84738027.8803  -118456924.8222    0.00125143   106.7466   0.00011337   143.6460    0.00082134   163.0152    0.00057571
23.66666667   ALMA    SMT   60.00   113957520.1098  -138983627.4974    0.00554733   -40.4274   0.00341287  -126.2304    0.00189240   128.6983    0.00265388
23.66666667   ALMA    SPT   60.00    58903959.6528   170728837.7832    0.00185202   157.0096   0.00087684  -107.3263    0.00173294    90.1795    0.00097312
23.66666667    LMT   ALMA   60.00   -84738027.8803   118456924.8222    0.00125641  -115.5385   0.00056142    33.7886    0.00102870    41.4388    0.00057571
23.66666667    LMT    SMT   60.00    29219492.2295   -20526702.6752    0.00275833  -111.0592   0.00355898   -90.3831    0.00376011    -3.6945    0.00423413
23.66666667    LMT    SPT   60.00   -25834068.2274   289185762.6054    0.00189492  -107.3089   0.00177773   107.6301    0.00320784  -128.6992    0.00155257
23.66666667    SMT   ALMA   60.00  -113957520.1098   138983627.4974    0.00054810  -163.6171   0.00473119    90.2581    0.00413039   -59.4193    0.00265388
23.66666667    SMT    LMT   60.00   -29219492.2295    20526702.6752    0.00865455    38.2713   0.00567188   -58.6656    0.00420688   173.2046    0.00423413
23.66666667    SMT    SPT   60.00   -55053560.4570   309712465.2806    0.01198198   126.8487   0.00576558   125.9332    0.00829296   124.6567    0.00715699
23.66666667    SPT   ALMA   60.00   -58903959.6528  -170728837.7832    0.00129325   -39.8761   0.00123454  -100.7672    0.00068527    39.9925    0.00097312
23.66666667    SPT    LMT   60.00    25834068.2274  -289185762.6054    0.00294304   -51.6762   0.00157061  -126.3013    0.00099209   -50.8247    0.00155257
23.66666667    SPT    SMT   60.00    55053560.4570  -309712465.2806    0.00495779   102.5868   0.01487424    75.4830    0.00627905  -174.4128    0.00715699
23.83333333   ALMA    LMT   60.00    84075653.1005  -120242295.2536    0.00057202   166.9252   0.00143087  -144.9535    0.00073434    12.0943    0.00057571
23.83333333   ALMA    SMT   60.00   114447694.5403  -141399236.9092    0.00349937   -91.1667   0.00148316   165.0094    0.00423938   -17.0722    0.00265388
23.83333333   ALMA    SPT   60.00    65603245.8589   169412051.8336    0.00193974  -104.1337   0.00248075   -80.7654    0.00155512   -85.8993    0.00097312
23.83333333    LMT   ALMA   60.00   -84075653.1005   120242295.2536    0.00051380    26.0637   0.00073648   -72.5129    0.00067656    19.4485    0.00057571
23.83333333    LMT    SMT   60.00    30372041.4398   -21156941.6556    0.00517294   -97.1008   0.00726569   121.1193    0.00546782   105.5970    0.00423413
23.83333333    LMT    SPT   60.00   -18472407.2416   289654347.0872    0.00417254    -3.4168   0.00267623   -22.5497    0.00092022  -168.6978    0.00155257
23.83333333    SMT   ALMA   60.00  -114447694.5403   141399236.9092    0.00330507   117.7588   0.00046589  -171.0713    0.00415266    72.4807    0.00265388
23.83333333    SMT    LMT   60.00   -30372041.4398    21156941.6556    0.00378743   114.7108   0.00617923    83.9802    0.00492611   129.1086    0.00423413
23.83333333    SMT    SPT   60.00   -48844448.6814   310811288.7428    0.01489701    52.0917   0.02045894    13.3324    0.01523882   -28.7782    0.00715699
23.83333333    SPT   ALMA   60.00   -65603245.8589  -169412051.8336    0.00064365  -174.6065   0.00098032   170.1516    0.00131576   -46.5749    0.00097312
23.83333333    SPT    LMT   60.00    18472407.2416  -289654347.0872    0.00109865    93.1297   0.00247200   173.7465    0.00299997  -176.5351    0.00155257
23.83333333    SPT    SMT   60.00    48844448.6814  -310811288.7428    0.00610510  -100.4366   0.01102391   108.3127    0.01206987    97.5795    0.00715699
24.00000000   ALMA    LMT   60.00    83253235.5365  -122011962.5481    0.00058384   111.0335   0.00141764   131.9700    0.00076406   -19.2396    0.00057571
24.00000000   ALMA    SMT   60.00   114720011.2795  -143822910.4137    0.00552150    99.8722   0.00768181    46.4718    0.00393193   156.4243    0.00265388
24.00000000   ALMA    SPT   60.00    72177652.5579   167954883.5483    0.00136877   145.0314   0.00072153  -164.3683    0.00034290  -147.8637    0.00097312
24.00000000    LMT   ALMA   60.00   -83253235.5365   122011962.5481    0.00025373  -119.2792   0.00052428    28.8859    0.00036004  -101.6302    0.00057571
24.00000000    LMT    SMT   60.00    31466775.7430   -21810947.8657    0.00770987   172.3900   0.00841710   -27.5157    0.00729070  -137.9722    0.00423413
24.00000000    LMT    SPT   60.00   -11075582.9786   289966846.0964    0.00081502    26.9121   0.00089213  -163.8755    0.00168391   146.6041    0.00155257
24.00000000    SMT   ALMA   60.00  -114720011.2795   143822910.4137    0.00172483  -116.6188   0.00041084   -64.0322    0.00394491  -145.2023    0.00265388
24.00000000    SMT    LMT   60.00   -31466775.7430    21810947.8657    0.00388461   171.0745   0.00593664   -47.7885    0.01212758   -94.3747    0.00423413
24.00000000    SMT    SPT   60.00   -42542358.7216   311777793.9621    0.01749680  -140.0990   0.01738447    -2.2580    0.01149314    26.2550    0.00715699
24.00000000    SPT   ALMA   60.00   -72177652.5579  -167954883.5483    0.00090779   166.1180   0.00071186     2.7849    0.00389778    51.7405    0.00097312
24.00000000    SPT    LMT   60.00    11075582.9786  -289966846.0964    0.00088234    59.2317   0.00142208   -52.7672    0.00214973  -176.7492    0.00155257
24.00000000    SPT    SMT   60.00    42542358.7216  -311777793.9621    0.01215403  -175.4598   0.01669510   -96.8612    0.01567213   -92.1657    0.00715699
24.16666667   ALMA    LMT   60.00    82272340.7068  -123762558.0433    0.00037587   -57.3763   0.00102610   -69.0813    0.00063040   -87.4004    0.00057571
24.16666667   ALMA    SMT   60.00   114773951.9569  -146250034.4108    0.00146377   103.2160   0.00658068   150.2423    0.00452640   122.2486    0.00265388
24.16666667   ALMA    SPT   60.00    78614664.9929   166360106.7301    0.00085065   108.8500   0.00024459   -22.3779    0.00075422    60.5243    0.00097312
24.16666667    LMT   ALMA   60.00   -82272340.7068   123762558.0433    0.00066552   -95.4500   0.00026296  -143.5274    0.00036075    39.4767    0.00057571
24.16666667    LMT    SMT   60.00    32501611.2501   -22487476.3675    0.00898259    40.0202   0.00775104  -162.4230    0.01066527   160.4633    0.00423413
24.16666667    LMT    SPT   60.00    -3657675.7139   290122664.7734    0.00091272   -92.1945   0.00256635   125.4325    0.00162567   -62.1910    0.00155257
24.16666667    SMT   ALMA   60.00  -114773951.9569   146250034.4108    0.00339231   126.2571   0.00205068    53.3761    0.00465098     5.3689    0.00265388
24.16666667    SMT    LMT   60.00   -32501611.2501    22487476.3675    0.01275451   -70.1251   0.00411834   -90.9897    0.00588484    33.5823    0.00423413
24.16666667    SMT    SPT   60.00   -36159286.9640   312610141.1409    0.01229809   -31.6155   0.01041168   -41.0087    0.00665943   143.9442    0.00715699
24.16666667    SPT   ALMA   60.00   -78614664.9929  -166360106.7301    0.00147665  -104.1433   0.00059704  -164.0262    0.00126880    23.9224    0.00097312
24.16666667    SPT    LMT   60.00     3657675.7139  -290122664.7734    0.00234643   -82.5581   0.00373069  -138.9595    0.00091120    67.8795    0.00155257
24.16666667    SPT    SMT   60.00    36159286.9640  -312610141.1409    0.01177522  -112.5591   0.01323302   -59.4751    0.00737137    54.9595    0.00715699
